geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_state_korean
12290,-23.057154800318813,-45.71273622698918,cacapava,SP,상파울루
12294,-23.13882462895721,-45.72152564292944,caçapava,SP,상파울루
12295,-23.188411473001143,-45.73469285365463,caçapava,SP,상파울루
12297,-23.08772711862367,-45.6901028027442,cacapava,SP,상파울루
1230,-23.536310405918027,-46.65711200863413,sao paulo,SP,상파울루
12301,-23.267733362891658,-45.93995262197823,jacarei,SP,상파울루
12302,-23.272686562146557,-45.933193604544236,jacarei,SP,상파울루
12305,-23.276771834482673,-45.94763637264328,jacarei,SP,상파울루
12306,-23.287878042470552,-45.94758555862999,jacarei,SP,상파울루
12307,-23.29714964671475,-45.95630558731027,jacarei,SP,상파울루
12308,-23.303916909849313,-45.96265248801374,jacarei,SP,상파울루
12309,-23.309044796490923,-45.95713921568355,jacarei,SP,상파울루
1231,-23.536950407426133,-46.65925589278497,sao paulo,SP,상파울루
12310,-23.299037067200647,-45.94694430122884,jacarei,SP,상파울루
12311,-23.282017820422997,-45.939407763928294,jacarei,SP,상파울루
12312,-23.301437394792437,-45.933087360966624,jacarei,SP,상파울루
12315,-23.316392845250522,-45.92932461750593,jacarei,SP,상파울루
12316,-23.31630593498917,-45.94056912975552,jacareí,SP,상파울루
12318,-23.31233789179588,-45.95536101287014,jacareí,SP,상파울루
12319,-23.323512710333635,-45.97001327564451,jacarei,SP,상파울루
1232,-23.53642800353018,-46.65742601137803,sao paulo,SP,상파울루
12320,-23.313562901367344,-45.97591144517975,jacarei,SP,상파울루
12321,-23.298405738519904,-45.98443847155153,jacarei,SP,상파울루
12322,-23.310697250854687,-45.98442655904845,jacarei,SP,상파울루
12323,-23.324866602513097,-45.99090830839034,jacarei,SP,상파울루
12324,-23.313462288418744,-46.00368673383422,jacarei,SP,상파울루
12325,-23.305968307814418,-46.0156503326945,jacarei,SP,상파울루
12326,-23.32423999377957,-46.04564761976022,jacarei,SP,상파울루
12327,-23.30231825231695,-45.97188817895197,jacarei,SP,상파울루
12328,-23.288301572514964,-45.96299534609562,jacarei,SP,상파울루
12329,-23.287786539257805,-45.95363185079989,jacarei,SP,상파울루
1233,-23.536246540149957,-46.66166521796578,sao paulo,SP,상파울루
12330,-23.2965014918086,-46.02047488758664,jacarei,SP,상파울루
12331,-23.27193794186258,-46.06549877693504,jacarei,SP,상파울루
12333,-23.227406086083125,-46.069444667461326,jacarei,SP,상파울루
12334,-23.270414515126454,-46.00217872831679,jacarei,SP,상파울루
12335,-23.264002959562273,-45.964500958733396,jacarei,SP,상파울루
1234,-23.539689562251546,-46.66424403546395,sao paulo,SP,상파울루
12340,-23.36582531123548,-46.026639654165024,jacareí,SP,상파울루
12341,-23.293575656670832,-45.98510497307211,jacarei,SP,상파울루
1235,-23.536714276862273,-46.66466630391698,sao paulo,SP,상파울루
12350,-23.20504089340484,-46.153200257829695,igarata,SP,상파울루
1236,-23.543550224431343,-46.66741941090643,sao paulo,SP,상파울루
1237,-23.54323445101232,-46.668724402289044,sao paulo,SP,상파울루
1238,-23.542571396851145,-46.65424333104067,sao paulo,SP,상파울루
12380,-23.39928048418671,-45.88538560664444,santa branca,SP,상파울루
1239,-23.543095270084798,-46.631059196217635,sao paulo,SP,상파울루
1240,-23.543791843442868,-46.658543962529855,sao paulo,SP,상파울루
12400,-22.926357443984426,-45.46285091085812,pindamonhangaba,SP,상파울루
12401,-22.920186332834536,-45.46440222679634,pindamonhangaba,SP,상파울루
12402,-22.917340261223625,-45.447347737894226,pindamonhangaba,SP,상파울루
12403,-22.921732048290643,-45.44386026623783,pindamonhangaba,SP,상파울루
12404,-22.906721243570203,-45.47078355100813,pindamonhangaba,SP,상파울루
12405,-22.923916492417288,-45.43765990159927,pindamonhangaba,SP,상파울루
1241,-23.54552478660237,-46.65784019308335,são paulo,SP,상파울루
12410,-22.934744945078158,-45.4566779657252,pindamonhangaba,SP,상파울루
12411,-22.93129428181601,-45.43592124225664,pindamonhangaba,SP,상파울루
12412,-22.953070810064496,-45.45910290851091,pindamonhangaba,SP,상파울루
12413,-22.947360870214748,-45.419263242807915,pindamonhangaba,SP,상파울루
12414,-22.945432107582036,-45.407988510722085,pindamonhangaba,SP,상파울루
12415,-22.96032949934854,-45.40846850402691,pindamonhangaba,SP,상파울루
1242,-23.546506947085888,-46.65850174642453,sao paulo,SP,상파울루
12420,-22.94310641504543,-45.46523661649501,pindamonhangaba,SP,상파울루
12421,-22.95084468077828,-45.47887281233689,pindamonhangaba,SP,상파울루
12422,-22.936425609192046,-45.47206960119008,pindamonhangaba,SP,상파울루
12423,-22.946357355535095,-45.50318830428457,pindamonhangaba,SP,상파울루
12424,-22.95735385930446,-45.48825756661392,pindamonhangaba,SP,상파울루
12425,-22.931255651141978,-45.47658489549645,pindamonhangaba,SP,상파울루
12426,-22.950340355575523,-45.49829240299306,pindamonhangaba,SP,상파울루
1243,-23.548120304994384,-46.65919184884556,sao paulo,SP,상파울루
1244,-23.56204912797664,-46.65959031403356,sao paulo,SP,상파울루
12440,-22.912977836349942,-45.368567655138904,pindamonhangaba,SP,상파울루
12441,-22.924583605264854,-45.370284302858785,pindamonhangaba,SP,상파울루
12442,-22.938526521345235,-45.38231034960361,pindamonhangaba,SP,상파울루
12443,-22.896323278994668,-45.37170640368484,pindamonhangaba,SP,상파울루
12444,-22.896914141331756,-45.37921535608738,pindamonhangaba,SP,상파울루
12445,-22.888249250266018,-45.37619387549241,pindamonhangaba,SP,상파울루
12446,-22.8861757881407,-45.36757500018274,pindamonhangaba,SP,상파울루
1245,-23.5494755238467,-46.66382107418295,são paulo,SP,상파울루
12450,-22.810029546164678,-45.688732842326665,santo antonio do pinhal,SP,상파울루
1246,-23.55348129524968,-46.666318477031005,sao paulo,SP,상파울루
12460,-22.736719290555136,-45.58642608881505,campos do jordao,SP,상파울루
1247,-23.55063807285042,-46.66865580450115,são paulo,SP,상파울루
1248,-23.54791252484105,-46.6680263133255,sao paulo,SP,상파울루
1249,-23.54841989244908,-46.67122044555848,sao paulo,SP,상파울루
12490,-22.691052549132618,-45.71848783915089,são bento do sapucaí,SP,상파울루
1250,-23.547640483075995,-46.671972633543334,sao paulo,SP,상파울루
12500,-22.8131993917351,-45.192349595239556,guaratinguetá,SP,상파울루
12501,-22.818514679065785,-45.19467054021875,guaratingueta,SP,상파울루
12502,-22.815724084859628,-45.18355793837524,guaratingueta,SP,상파울루
12503,-22.82570251752049,-45.190396155703745,guaratingueta,SP,상파울루
12504,-22.824192249559704,-45.20482515907631,guaratingueta,SP,상파울루
12505,-22.81405397128306,-45.19921598376671,guaratingueta,SP,상파울루
12506,-22.803475654213806,-45.210650615598176,guaratinguetá,SP,상파울루
12507,-22.806655722449275,-45.23958710021273,guaratingueta,SP,상파울루
12508,-22.793410733784768,-45.269962685897234,guaratingueta,SP,상파울루
12509,-22.79660286583244,-45.22531925088038,guaratingueta,SP,상파울루
1251,-23.54837451640475,-46.67484647170287,são paulo,SP,상파울루
12510,-22.786281612566242,-45.22834581248162,guaratingueta,SP,상파울루
12511,-22.80001317939465,-45.207016929881995,guaratingueta,SP,상파울루
12512,-22.778161755463493,-45.20773514694765,guaratingueta,SP,상파울루
12513,-22.779316331117535,-45.198934037025474,guaratingueta,SP,상파울루
12514,-22.796690662075964,-45.19762460671174,guaratinguetá,SP,상파울루
12515,-22.805762553276395,-45.193135141371066,guaratingueta,SP,상파울루
12516,-22.80137351233121,-45.18764504935384,guaratinguetá,SP,상파울루
12517,-22.79612260022051,-45.18345967035635,guaratingueta,SP,상파울루
12518,-22.786431160715043,-45.182986457727914,guaratingueta,SP,상파울루
12519,-22.77706694665691,-45.18461849564355,guaratingueta,SP,상파울루
1252,-23.541753975470872,-46.67893404000763,sao paulo,SP,상파울루
12520,-22.804121098710276,-45.178067083132866,guaratingueta,SP,상파울루
12521,-22.78150006307555,-45.16570982012877,guaratinguetá,SP,상파울루
12522,-22.78457612899693,-45.15682180275243,guaratingueta,SP,상파울루
12523,-22.7870893310077,-45.149407139934816,guaratingueta,SP,상파울루
12524,-22.812804739016812,-45.17479404418047,guaratingueta,SP,상파울루
12525,-22.837559354084885,-45.257415742241896,potim,SP,상파울루
1253,-23.54492912635292,-46.679164692087,sao paulo,SP,상파울루
12530,-23.07086402487931,-44.9555940657993,cunha,SP,상파울루
1254,-23.543337420255035,-46.680852402934015,são paulo,SP,상파울루
12540,-22.95340712430372,-44.84849926748931,campos de cunha,SP,상파울루
1255,-23.546369835319183,-46.68154172682528,sao paulo,SP,상파울루
1256,-23.547773256174622,-46.682838349154586,são paulo,SP,상파울루
1257,-23.54360983905432,-46.687838575110746,sao paulo,SP,상파울루
12570,-22.851231225609038,-45.24664690995327,aparecida,SP,상파울루
1258,-23.544037017325074,-46.686850912471364,sao paulo,SP,상파울루
12580,-22.898929252238354,-45.30439111476588,roseira,SP,상파울루
1259,-23.541418553843283,-46.68530389676934,sao paulo,SP,상파울루
12600,-22.730893075320957,-45.12347279027041,lorena,SP,상파울루
12601,-22.737337032011396,-45.13123589899842,lorena,SP,상파울루
12602,-22.722327465958465,-45.120321910002225,lorena,SP,상파울루
12603,-22.72470103328506,-45.110465784534796,lorena,SP,상파울루
12604,-22.731494876815482,-45.10876763793231,lorena,SP,상파울루
12605,-22.738001173548327,-45.09597930974519,lorena,SP,상파울루
12606,-22.741511633167853,-45.10961076172541,lorena,SP,상파울루
12607,-22.742037748822597,-45.1157027378582,lorena,SP,상파울루
12608,-22.74166838074578,-45.12695023062281,lorena,SP,상파울루
12609,-22.750167811642005,-45.122034771904765,lorena,SP,상파울루
12610,-22.752527141494443,-45.13228629482509,lorena,SP,상파울루
12611,-22.743464335090177,-45.134539160429895,lorena,SP,상파울루
12615,-22.704304183920105,-45.05444050515167,canas,SP,상파울루
1262,-23.550856391462712,-46.67735184892536,sao paulo,SP,상파울루
12620,-22.60890713530282,-45.1833131511937,piquete,SP,상파울루
12630,-22.665773825235462,-45.00905168465506,cachoeira paulista,SP,상파울루
12690,-22.667095203838738,-44.85266683118531,silveiras,SP,상파울루
12701,-22.578126240918923,-44.96154905740904,cruzeiro,SP,상파울루
12702,-22.585714522615266,-44.96826742540546,cruzeiro,SP,상파울루
12703,-22.584151267556344,-44.97634865146402,cruzeiro,SP,상파울루
12704,-22.57911350767951,-44.98280490003963,cruzeiro,SP,상파울루
12705,-22.574433964535988,-44.9699439571695,cruzeiro,SP,상파울루
12710,-22.56819591425783,-44.95975159898781,cruzeiro,SP,상파울루
12711,-22.563420602868664,-44.96790211457945,cruzeiro,SP,상파울루
12712,-22.56115136720201,-44.95953380184062,cruzeiro,SP,상파울루
12720,-22.565331214040913,-44.94479332512876,cruzeiro,SP,상파울루
12721,-22.558900388151827,-44.944464266925706,cruzeiro,SP,상파울루
12722,-22.561885153067195,-44.93815162787493,cruzeiro,SP,상파울루
12723,-22.560501195394984,-44.931592980293146,cruzeiro,SP,상파울루
12730,-22.57977108892484,-44.95308633578923,cruzeiro,SP,상파울루
12760,-22.560121483523087,-44.918835172991606,lavrinhas,SP,상파울루
12800,-22.538991613960807,-44.77246182546043,queluz,SP,상파울루
12820,-22.582287289027455,-44.69615578487731,areias,SP,상파울루
12830,-22.649594093894706,-44.57781789098196,sao jose do barreiro,SP,상파울루
12850,-22.68345055122797,-44.318917933330425,bananal,SP,상파울루
12870,-22.67367247295803,-44.446542673956124,arapeí,SP,상파울루
1290,-23.54096134139296,-46.657748702752585,são paulo,SP,상파울루
12900,-22.95654497008028,-46.54196008538665,braganca paulista,SP,상파울루
12902,-22.9593308949425,-46.54828841211657,bragança paulista,SP,상파울루
12903,-22.9439588035687,-46.55429589206514,braganca paulista,SP,상파울루
12904,-22.94460537113836,-46.54891700996332,braganca paulista,SP,상파울루
12906,-22.939152964330194,-46.549405716769236,braganca paulista,SP,상파울루
12908,-22.93517026970304,-46.54502290270544,braganca paulista,SP,상파울루
12910,-22.941403551092012,-46.53164697568854,braganca paulista,SP,상파울루
12912,-22.95116316531688,-46.53448031933412,braganca paulista,SP,상파울루
12913,-22.96169371848571,-46.523854165256665,braganca paulista,SP,상파울루
12914,-22.964802783097714,-46.53441931528525,bragança paulista,SP,상파울루
12916,-22.98175444793326,-46.534030892457885,braganca paulista,SP,상파울루
12917,-22.98121294137304,-46.54768553078246,braganca paulista,SP,상파울루
12918,-22.974445811370575,-46.60200367976541,bragança paulista,SP,상파울루
12919,-22.971100942584986,-46.55052117385689,braganca paulista,SP,상파울루
12922,-22.914508447820744,-46.55569144608404,braganca paulista,SP,상파울루
12924,-22.878146156994603,-46.530953922860846,braganca paulista,SP,상파울루
12926,-22.922120847709277,-46.540070156788154,bragança paulista,SP,상파울루
12927,-22.912974425354438,-46.53429413522275,braganca paulista,SP,상파울루
12929,-22.93195334182427,-46.52404281144618,braganca paulista,SP,상파울루
12930,-22.81419262248133,-46.69485417580671,tuiuti,SP,상파울루
12935,-22.894549657811083,-46.41063286982591,vargem,SP,상파울루
12940,-23.11473052430801,-46.55288053987791,atibaia,SP,상파울루
12941,-23.123122478910513,-46.54158063237093,atibaia,SP,상파울루
12942,-23.122809182908796,-46.560050093984486,atibaia,SP,상파울루
12943,-23.127776892616296,-46.56912055201629,atibaia,SP,상파울루
12944,-23.109338900643962,-46.55435220767657,atibaia,SP,상파울루
12945,-23.112732633479,-46.52709406779922,atibaia,SP,상파울루
12946,-23.14170693300737,-46.55109717181269,atibaia,SP,상파울루
12947,-23.138324697214138,-46.558376432905796,atibaia,SP,상파울루
12948,-23.196335617852228,-46.58709106544782,atibaia,SP,상파울루
12949,-23.1524633151899,-46.59227999547524,atibaia,SP,상파울루
12950,-23.141731401854,-46.582233945880695,atibaia,SP,상파울루
12951,-23.124376740381013,-46.582791553466556,atibaia,SP,상파울루
12952,-23.08992524585618,-46.61165422508775,atibaia,SP,상파울루
12953,-23.09537257517733,-46.6002934902457,atibaia,SP,상파울루
12954,-23.073803305772532,-46.55657840378331,atibaia,SP,상파울루
12955,-23.138276989175566,-46.468612532513475,bom jesus dos perdoes,SP,상파울루
12960,-23.17365980834384,-46.39950999120283,nazaré paulista,SP,상파울루
12970,-23.0558608520058,-46.359235959126025,piracaia,SP,상파울루
12980,-22.930894216921274,-46.27503350450869,joanopolis,SP,상파울루
12990,-22.795078505153498,-46.4459800210432,pedra bela,SP,상파울루
12995,-22.780736129682907,-46.588867109618306,pinhalzinho,SP,상파울루
1301,-23.549328970281223,-46.65089009868754,sao paulo,SP,상파울루
13010,-22.90437708368826,-47.05895209128777,campinas,SP,상파울루
13012,-22.905002116394094,-47.059643520983876,campinas,SP,상파울루
13013,-22.906134398331158,-47.0634557594334,campinas,SP,상파울루
13015,-22.904213692481406,-47.05654899637804,campinas,SP,상파울루
1302,-23.549002921262293,-46.6495522786361,sao paulo,SP,상파울루
13020,-22.898535319255775,-47.067913012524386,campinas,SP,상파울루
13023,-22.89384803253408,-47.06133702244195,campinas,SP,상파울루
13024,-22.892119186598126,-47.05458135882981,campinas,SP,상파울루
13025,-22.89838731739939,-47.051640547454824,campinas,SP,상파울루
13026,-22.912451674236532,-47.04911549910744,campinas,SP,상파울루
1303,-23.54950569815466,-46.64843251428849,sao paulo,SP,상파울루
